"Otu00001"	"Otu00002"	"Otu00003"	"Otu00004"	"Otu00005"	"Otu00006"	"Otu00008"	"Otu00009"	"Otu00010"	"Otu00011"	"Otu00012"	"Otu00013"	"Otu00014"	"Otu00015"	"Otu00017"	"Otu00018"	"Otu00020"	"Otu00021"	"Otu00022"	"Otu00025"	"Otu00026"	"Otu00027"	"Otu00028"	"Otu00029"	"Otu00030"	"Otu00033"	"Otu00034"	"Otu00035"	"Otu00036"	"Otu00037"	"Otu00038"	"Otu00039"	"Otu00040"	"Otu00042"	"Otu00043"	"Otu00044"	"Otu00045"	"Otu00047"	"Otu00048"	"Otu00050"	"Otu00051"	"Otu00052"	"Otu00053"	"Otu00055"	"Otu00056"	"Otu00058"	"Otu00059"	"Otu00060"	"Otu00061"	"Otu00064"	"Otu00066"	"Otu00069"	"Otu00071"	"Otu00073"	"Otu00074"	"Otu00075"	"Otu00078"	"Otu00081"	"Otu00086"	"Otu00090"	"Otu00094"	"Otu00095"	"Otu00098"	"Otu00099"	"Otu00102"	"Otu00104"	"Otu00108"	"Otu00109"	"Otu00111"	"Otu00112"	"Otu00114"	"Otu00117"	"Otu00119"	"Otu00120"	"Otu00124"	"Otu00125"	"Otu00126"	"Otu00128"	"Otu00129"	"Otu00132"	"Otu00137"	"Otu00138"	"Otu00139"	"Otu00140"	"Otu00141"	"Otu00142"	"Otu00144"	"Otu00145"	"Otu00147"	"Otu00148"	"Otu00154"	"Otu00155"	"Otu00156"	"Otu00157"	"Otu00158"	"Otu00160"	"Otu00164"	"Otu00166"	"Otu00168"	"Otu00169"	"Otu00171"	"Otu00176"	"Otu00177"	"Otu00178"	"Otu00179"	"Otu00181"	"Otu00184"	"Otu00187"	"Otu00189"	"Otu00190"	"Otu00191"	"Otu00197"	"Otu00200"	"Otu00201"	"Otu00202"	"Otu00204"	"Otu00205"	"Otu00206"	"Otu00208"	"Otu00210"	"Otu00211"	"Otu00217"	"Otu00218"	"Otu00220"	"Otu00223"	"Otu00224"	"Otu00232"	"Otu00233"	"Otu00236"	"Otu00241"	"Otu00245"	"Otu00246"	"Otu00253"	"Otu00256"	"Otu00259"	"Otu00260"	"Otu00262"	"Otu00263"	"Otu00265"	"Otu00266"	"Otu00267"	"Otu00268"	"Otu00269"	"Otu00271"	"Otu00274"	"Otu00279"	"Otu00281"	"Otu00285"	"Otu00286"	"Otu00287"	"Otu00289"	"Otu00293"	"Otu00294"	"Otu00298"	"Otu00303"	"Otu00305"	"Otu00309"	"Otu00318"	"Otu00320"	"Otu00321"	"Otu00326"	"Otu00329"	"Otu00330"	"Otu00333"	"Otu00334"	"Otu00340"	"Otu00341"	"Otu00342"	"Otu00345"	"Otu00349"	"Otu00352"	"Otu00354"	"Otu00355"	"Otu00361"	"Otu00363"	"Otu00364"	"Otu00365"	"Otu00366"	"Otu00369"	"Otu00373"	"Otu00374"	"Otu00377"	"Otu00378"	"Otu00390"	"Otu00394"	"Otu00402"	"Otu00405"	"Otu00411"	"Otu00416"	"Otu00426"	"Otu00434"
"K5_1_An"	0.0370641738251642	0.0777412834765033	0.0128347650328449	0.0661697827185447	0.0154118241536129	0.00457301667508843	0.00474987367357251	0.014855987872663	0.00439615967660435	0.0148812531581607	0.101237998989389	0.213163213744315	0.011344113188479	0.00843860535624052	0.0154370894391107	0.0057099545224861	0.00760485093481556	0.00285497726124305	0.00224861040929763	0.00111167256189995	0.00136432541687721	0.0466397170288024	0.00323395654370894	0.0110409297625063	0.000555836280949975	0.055533097524002	0.195149065184437	0.00159171298635675	0	0	0	0.0462607377463365	0	0	0	0	0	0	0	0	0.000985346134411319	0	0.000530570995452249	0	0	0.00121273370389085	0	0	0	0.00111167256189995	0	0.00227387569479535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010611419909045	0	0	0	0	0	0	0.00141485598787266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00305709954522486	0	0	0	0.000682162708438605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00447195553309752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K5_2_An"	0.0384956164894609	0.0589675433687745	0.0128240999813468	0.0658226077224398	0.0228968476030591	0.00200522290617422	0.00146894236149972	0.0414801343033016	0.00391717963066592	0.0252751352359634	0.0293555306845738	0.339605484051483	0.000722812908039545	0.0114950568923708	0.0197724305166946	0.00326431635888827	0.00482652490207051	0	0.00202853945159485	0.0117049058011565	0.000792762544301436	0.035650997948144	0.0118448050736803	0.0118681216191009	0	0.0769212833426599	0.124230554001119	0.0016088416340235	0	0	0	0.0207284088789405	0	0	0	0	0.000816079089722067	0	0	0	0.00100261145308711	0	0	0	0	0.0013756761798172	0.00125909345271405	0	0	0.00144562581607909	0	0.00701828017160977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00470994217496736	0.000676179817198284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000699496362618914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00142230927065846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K5_3_An"	0.0356017874148414	0.0857812614460479	0.0420482015969526	0.0764412863526482	0.0211339828583987	0.0047615559299685	0.0035894806241301	0.0172148560545015	0.00538422093619515	0.0143579224965204	0.0164456816350451	0.334774009230093	0.00201450443190975	0.0284960808731961	0.0342099479891583	0.0013918394256831	0.00216101384513955	0.0011720753058384	0.00216101384513955	0.0218665299245477	0.0012453300124533	0.0165555636949674	0.0052743388762728	0.0079115083144092	0.00098893853930115	0.0456376822210827	0.112262837887334	0.0010255658926086	0.0013185847190682	0	0	0.0215368837447806	0	0.0031499523844407	0	0	0.00684931506849315	0	0	0	0	0	0	0	0	0.0027836788513662	0.00890044685371035	0	0	0.00355285327082265	0.00106219324591605	0	0	0	0	0.0008790564793788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00113544795253095	0.0044685371035089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00245403267159915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K5_4_An"	0.0303757732434678	0.0907810913119749	0.0406933801126396	0.113586003139138	0.0167805373465054	0.00897885698458129	0.00558581848398117	0.00295448250392392	0.00210045240513341	0.0113101283353338	0.0391238112824301	0.278736958729573	0.00847105530421937	0.0124180592743052	0.0158572615640292	0.00101560336072385	0.00214661619425722	0	0	0.00159265072477149	0.000738620625980981	0.0272597174776106	0.00401624965377158	0.0216508170990675	0	0.072407903240698	0.129627919859662	0	0	0	0	0.0229664850890961	0	0.0049164435416859	0	0	0.00687840457944788	0	0	0	0	0	0	0	0	0.0032776290277906	0.00152340504108577	0	0	0.00281599113655249	0.00053088357492383	0	0	0	0	0.000600129258609547	0	0.001223340411781	0.000577047364047641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0149339857815529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00154648693564768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K5_5_An"	0.0529288365338067	0.105857673067613	0.0401807326125545	0.0695497821526545	0.025012102630305	0.0290463127319671	0.00451831531386155	0.0287235759238341	0.00564789414232693	0.0290463127319671	0.0167823140229143	0.189123769565919	0.00677747297079232	0.0171050508310473	0.0198483137001775	0	0.00806842020332419	0	0	0.0264644182669033	0.00645473616265935	0.0334032596417621	0.005002420526061	0.0190414716798451	0	0.0324350492173632	0.15329998386316	0	0	0	0	0.0482491528158787	0	0.00984347264805551	0	0	0	0	0	0	0	0	0	0	0	0.00629336775859287	0.0112957882846539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K6_1_An"	0.0945605968595472	0.039906306931552	0.0720916110002603	0.0791185911338596	0.119458662271189	0.00572568751626616	0.00381712501084411	0.00225557387004424	0.00407738353431075	0.041641363754663	0.042595645007374	0.0841502559208814	0.0202134119892426	0.0826754576212371	0.041641363754663	0.022642491541598	0.00685347445128828	0	0	0.00720048581591047	0	0.00477140626355513	0.0518781990110176	0.00971631820942136	0	0.0302767415632862	0.00355686648737746	0	0	0	0	0.00520517046933287	0	0.0122321506029322	0	0	0.0241172898412423	0	0	0	0	0	0	0	0	0.00858853127439924	0.0270668864405309	0	0	0	0.00746074433937712	0.00208206818773315	0	0	0	0.00268933807582198	0.00234232671119979	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00381712501084411	0	0	0	0	0	0	0	0	0.00641971024551054	0	0	0	0	0.00910904832133252	0	0	0	0.00407738353431075	0	0.00234232671119979	0	0	0	0	0	0	0	0	0.00754749718053266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00407738353431075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K6_2_An"	0.0479278263321116	0.0378040341389651	0.0689955660353179	0.0983930081759233	0.0515160058436066	0.00328062126765256	0.00322936156034549	0.00289617346284953	0.00394699746264449	0.0642540431094138	0.0471076710151985	0.0975215931517031	0.0276033523848579	0.0360868339441782	0.124843017146372	0.0167619242894123	0.00709946946202937	0	0	0.00299869287746367	0	0.0033062511213061	0.0383422610656893	0.0125073685829254	0	0.0361637235051388	0.00243483609708589	0	0	0	0	0.00961119512007586	0	0.0104057205833355	0.0018709793167081	0.00240920624343235	0.0204269933618679	0	0	0	0.000794525463259605	0	0.0018709793167081	0	0	0.0059717559012738	0.0353435681882256	0.000973934438834354	0	0.00158905092651921	0.00789399492528898	0.00466463336494349	0	0	0	0.00530537970628188	0.00212727785324346	0.00189660917036164	0	0	0	0	0	0	0	0.00140964195094446	0	0	0	0	0.00135838224363739	0	0.000871415024220212	0.000640746341338391	0	0	0	0	0	0.0104826101442961	0	0	0	0	0.00130712253633032	0.00120460312171617	0	0	0	0	0.00246046595073942	0	0	0	0.000717635902298998	0.00658687238895866	0.000615116487684855	0	0.00210164799958992	0.00543352897454956	0	0	0	0	0	0	0	0	0.000794525463259605	0	0	0	0	0	0	0	0.00453648409667581	0	0	0	0	0	0	0	0	0	0	0.00194786887766871	0	0	0.000538226926724248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000743265755952534	0	0	0	0	0	0.000717635902298998	0	0	0.000871415024220212	0.00082015531691314	0.00156342107286567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00287054360919599	0	0	0	0	0	0	0.00123023297536971	0	0	0	0	0
"K6_3_An"	0.0772965087030888	0.0451504175470369	0.148380118724218	0.109895361706409	0.127402153134118	0.00759633765972432	0.00445215816480531	0.00943253848475702	0.00772210483952108	0.04386759231311	0.0413019418452561	0.0393148204044673	0.0264111077573197	0.0663296106248114	0.0245497534963276	0.0124257973639199	0.00485461314015494	0	0.000528222155146393	0.00198712144078881	0.000653989334943153	0.00211288862058557	0.057802595834591	0.00578529027065097	0.000553375591105745	0.0219086427205956	0.00324479323875641	0.00130797866988631	0	0	0.000704296206861857	0.006715967401147	0	0.0124006439279606	0.00306871918704095	0.00377301539390281	0.0138343897776436	0	0	0.000578529027065097	0.000528222155146393	0.0012576717979676	0.000754603078780561	0	0	0.00311902605895965	0.0203239762551565	0	0	0.00110675118221149	0.00440185129288661	0.00115705805413019	0	0	0	0.00427608411308985	0	0.00108159774625214	0	0	0	0	0	0	0	0.00133313210584566	0	0	0	0	0.001785893953114	0	0	0	0	0	0	0	0	0.00598651775832579	0	0	0.000628835898983801	0	0.00193681456887011	0.000653989334943153	0	0	0.0030435657510816	0	0.00118221149008955	0	0	0	0.000804909950699266	0.00357178790622799	0	0	0	0.00163497333735788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00213804205654492	0	0	0	0	0	0	0	0	0	0	0.0018362008250327	0	0	0	0	0	0	0	0.000528222155146393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000679142770902505	0	0	0.000905523694536674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K6_4_An"	0.0782046500062166	0.0629615814994405	0.0499067512122342	0.0981225910729827	0.0788014422479174	0.00691284346636827	0.00330722367275892	0.00119358448340172	0.00343155538977993	0.0572671888598782	0.0480915081437275	0.0848190973517344	0.0304861370135522	0.0692527663807037	0.0529404451075469	0.01621285589954	0.00708690787019769	0	0	0.00417754569190601	0	0.0020390401591446	0.0677359194330474	0.0210369265199552	0	0.0290190227527042	0.00355588710680095	0	0	0	0.000795722988934477	0.0123337063284844	0	0.00447594181275643	0.00300882755190849	0.000870322019147084	0.0233992291433545	0.000696257615317668	0	0	0	0	0.000671391271913465	0	0	0.000969787392763894	0.0205893323386796	0.00109411910978491	0	0.00156657963446475	0.00442620912594803	0.00246176799701604	0	0	0	0.00372995151063036	0.00358075345020515	0.00188984209871938	0	0	0	0	0	0	0	0.000596792241700858	0	0	0	0	0.00231256993659082	0	0	0	0	0	0	0.000571925898296656	0	0.00487380330722367	0	0	0	0	0.00176551038169837	0.00114385179659331	0	0	0.00345642173318414	0.000745990302126072	0.00283476314807908	0	0	0	0	0.00156657963446475	0	0	0.000994653736168096	0.00529653114509511	0	0	0	0	0	0	0	0	0.000671391271913465	0	0	0	0	0	0	0	0.00121845082680592	0	0	0	0	0	0	0	0	0	0	0.00290936217829168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000870322019147084	0	0.00179037672510257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010195200795723	0	0	0	0	0	0	0.00109411910978491	0.00114385179659331	0	0	0	0
"K6_5_An"	0.105112267514696	0.0381613183000867	0.0718897561915775	0.100799845812855	0.116531752915101	0.00860075166233015	0.00310783463428737	0.00197552279078732	0.00183097234268093	0.0671195914040667	0.0440878866724487	0.0702997012624072	0.0237544569721499	0.0697696829526838	0.0205743471138094	0.0205984388551604	0.00966078828177701	0	0	0.00823937554206418	0	0.00363785294401079	0.0377276669557676	0.0057579261829045	0.00127686229160644	0.0242362917991712	0.00250554110051074	0	0	0.00274645851402139	0.000626385275127686	0.00214416498024477	0	0.0128408981401176	0.00115640358485111	0	0.0265009154861713	0	0	0	0.00103594487809579	0	0	0	0	0.000987761395393659	0.0384263274549484	0.00113231184350005	0	0.00110822010214898	0.00505926568372362	0.00272236677267033	0	0	0	0.0034933024959044	0	0.000674568757829816	0	0	0	0	0.000602293533776621	0	0	0.000722752240531946	0	0	0	0	0.00204779801484051	0	0.00115640358485111	0	0	0	0	0	0	0.00551700876939385	0	0	0.000554110051074492	0	0	0.000770935723234075	0	0	0.00250554110051074	0	0.00378240339211718	0	0	0	0	0.00628794449262793	0	0	0.00110822010214898	0.00277055025537246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00289100896212778	0	0	0	0	0	0	0	0	0	0	0.002601908065915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000505926568372362	0	0	0	0	0	0	0	0.00303555941023417	0	0	0.00132504577430857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00296328418618098	0	0	0	0	0	0	0.000939577912691529	0	0	0	0	0
"K7_1_An"	0.0349545720666999	0.00923737450397901	0.58824294728625	0.0171737103454258	0.0579829563935208	0.0269315003144177	0.055771190667216	0.0218574495305419	0.0144848971095258	0.0175423379664766	0.0248064704989483	0.00995294576837175	0.00509573476158467	0.0447340460134007	0.00288396903527983	0.00143114252878548	0.00071557126439274	0	0.0133356462909556	0.00169135026129193	0.00258039334735564	0.00153956241732983	0.00344775245571048	0.000997462974608062	0	0.00249365743652016	0.00266712925819112	0	0	0	0.000693887286683869	0.000975778996899191	0	0.00771949606435805	0	0.00134440661795	0.00108419888544355	0	0	0	0.000889043086063708	0	0	0	0	0	0.0046186872519895	0	0	0.000498731487304031	0.000780623197519353	0	0	0	0	0.000997462974608062	0	0.0146583689311967	0	0	0	0	0	0	0	0.00047704750959516	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00047704750959516	0	0	0	0	0	0	0	0.000520415465012902	0.000867359108354837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000845675130645966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K7_2_An"	0.0570239904337211	0.0200792207468673	0.459355770907551	0.0378416083306345	0.0288233975237289	0.0454149124336713	0.0838793253780424	0.00338805709872699	0.0018933260257592	0.040557036446526	0.0374181011932936	0.0236167509528911	0.0100146981888842	0.0298946214593558	0.0163673052489973	0.0154455544206671	0.00929224483694975	0	0	0.00430980792705712	0.00117087267382477	0.00164420418026457	0	0.00244139408584739	0	0.000896838643780673	0.000697541167384968	0	0.0066266410901572	0.00186841384120974	0	0	0	0.00358735457512269	0.000672628982835505	0	0	0	0	0	0.00246630627039685	0	0	0	0	0.000622804613736579	0.00298946214593558	0	0	0	0.00363717894422162	0.0211504446824942	0	0	0	0.00151964325751725	0.00861961585411425	0.00747365536483894	0	0	0	0	0	0	0	0.000797189905582821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000622804613736579	0.00102139956652799	0	0	0	0	0.00274034030044095	0	0	0	0	0	0	0.00211753568670437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K7_3_An"	0.0546896151614775	0.0072713208276929	0.640843163798105	0.026300522142719	0.0396828466447496	0.0324115258170567	0.0709727325468962	0.0029394701218333	0.00916650551150648	0.0142719009862696	0.0266099400502804	0.00375169212918198	0.0054148133823245	0.0249468187971379	0.000966930961129375	0.00816089731193193	0.0010829626764649	0	0.00313285631405918	0.00707793463546703	0.00085089924579385	0.0020112163991491	0	0.00220460259137498	0	0	0	0	0	0.00270740669116225	0	0	0	0.00220460259137498	0	0	0	0	0	0	0.00301682459872365	0	0	0	0	0.00085089924579385	0	0	0	0	0	0.0010829626764649	0	0	0.00112163991491008	0.000966930961129375	0	0.00328756526783988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K7_4_An"	0.0817163159333151	0.014393732349458	0.473717773526464	0.0206796028058668	0.088002186389724	0.0196775075157147	0.0494670675047827	0.00209529015213628	0.00546597430992074	0.0378063223102851	0.0110230481916735	0.0110230481916735	0.0133005374874738	0.0393550150314294	0.0187665117973946	0.00874555889587319	0.00628587045640885	0	0	0	0	0.00273298715496037	0	0.00400838116060854	0	0	0	0	0.0352555342989888	0.00227748929580031	0	0	0	0	0	0	0	0	0	0	0.00546597430992074	0	0	0	0	0	0	0	0	0	0	0.0252345813974674	0	0	0	0	0.014849230208618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00282408672679238	0	0	0	0	0.00373508244511251	0	0	0	0	0	0	0.00209529015213628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K7_5_An"	0.0466145691021367	0.0055194272911088	0.645581725777365	0.0173506749002678	0.0355757145199191	0.01224110607137	0.0635280616427127	0.00289633313295809	0.007158861139953	0.0305754412809443	0.00863435160391278	0.00888026668123941	0.0016394338488442	0.033198535439095	0.00166675774632494	0.0220503852669545	0	0	0	0.0139625116126564	0	0.00177605333624788	0.000765069129460626	0.00303295262036177	0	0.000929012514345046	0	0	0.000847040821902836	0.00199464451609378	0	0.000956336411825783	0	0.00502759713645554	0	0.00319689600524619	0	0	0	0	0.00303295262036177	0	0	0	0	0.000874364719383573	0	0	0	0	0.000874364719383573	0.00538280780370512	0	0	0	0.00101098420678726	0	0.00912618175856604	0	0	0	0	0	0	0	0.000792393026941363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00090168861686431	0	0	0	0	0	0	0	0	0.00240450297830483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K9_1_An"	0.152087325338558	0.0504015329300062	0.0784550132408982	0.022907830430383	0.00727711154649385	0.00564083794432364	0.00609296617650225	0.00254053006652744	0.00294959846706999	0.0336081985919435	0.00712640213576765	0.0617047387344715	0.00400456434215342	0.0201520012056753	0.0120998126897324	0.221779662841518	0.00706181238831356	0.000538247895450729	0.00314336770943226	0.00148556419144401	0	0.0582168923719508	0.000925786380175254	0.0793162098736194	0.000559777811268758	0.0171808728227873	0.000775076969449049	0	0.000775076969449049	0.00167933343380627	0	0.0305294206299653	0	0.00107649579090146	0.00163627360217022	0.00152862402308007	0.00495188063814671	0	0	0	0.000538247895450729	0	0.000581307727086787	0	0	0.0241565655478287	0.00262664972979956	0.000667427390358904	0.000732017137812991	0.0020668719185308	0.00919327405429845	0.00148556419144401	0	0	0	0	0.00400456434215342	0.000624367558722845	0.0056838977759597	0	0	0	0.000775076969449049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00854737657975757	0	0	0	0	0	0.00424139341615174	0.000732017137812991	0	0	0	0	0.00129179494908175	0.000452128232178612	0	0	0	0	0	0.000452128232178612	0	0.00226064116089306	0.00111955562253752	0	0	0	0	0.00755700045212823	0	0	0	0.00320795745688634	0	0.00189463259198657	0	0	0	0	0	0	0	0	0	0	0	0.000538247895450729	0.00142097444398992	0	0	0	0.00129179494908175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00159321377053416	0	0.000775076969449049	0	0	0	0	0	0	0.000710487221994962	0	0	0	0	0	0	0	0.000602837642904816	0.00305724804616014	0	0	0	0	0.000947316295993283	0	0	0	0	0	0.00161474368635219	0	0	0	0	0	0	0	0	0	0	0.000861196632721166	0	0	0	0	0.00148556419144401	0	0	0
"K9_2_An"	0.219322756334359	0.0718683400426237	0.0570684347620175	0.0293156523798248	0.006298839687426	0.006298839687426	0.00679611650485437	0.00163390954297892	0.00153919014918305	0.045702107506512	0.0130002367984845	0.101989107269713	0.00217854605730523	0.0121240824058726	0.00459389059910017	0.138574473123372	0.0033862183282027	0	0	0.0017286289367748	0	0.0490172862893677	0.000639355908122188	0.0801089273028653	0	0.0247217617807246	0	0.000615676059673218	0.000828794695713947	0.00241534454179493	0	0.0129055174046886	0	0	0.00229694529955008	0	0.00788538953350698	0	0	0	0.000828794695713947	0	0	0.00364669666114137	0	0.0156523798247691	0.00414397347856974	0.0022022259057542	0	0.00307838029836609	0.00622780014207909	0.00163390954297892	0	0	0	0	0.00989817665166943	0	0	0	0	0	0.00127871181624438	0	0	0	0	0	0	0	0	0.000899834241060857	0	0	0	0	0	0.00485436893203883	0	0	0	0	0	0.00269950272318257	0	0	0	0	0	0.00137343121004026	0.00234430499644802	0	0	0	0	0.00191806772436656	0.000520956665877338	0	0.0029126213592233	0.00139711105848923	0	0	0	0	0.0089746625621596	0	0	0	0.00397821453942695	0	0.00149183045228511	0	0	0	0	0	0	0	0	0	0	0	0	0.000663035756571158	0	0	0	0.00106559318020365	0	0	0	0.00158654984608099	0	0	0	0	0	0	0	0	0	0	0.000520956665877338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000615676059673218	0	0.000781434998816008	0.00260478332938669	0	0	0	0	0.00236798484489699	0	0.000686715605020128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00139711105848923	0	0	0	0	0.000899834241060857	0	0	0
