;1A_Sv;1B_Sv;1C_Sv;1D_Sv;1E_Sv;2A_Sv;2B_Sv;2C_Sv;2D_Sv;2E_Sv;3A_Sv;3B_Sv;3C_Sv;3D_Sv;3E_Sv;4A_Sv;4B_Sv;4C_Sv;4D_Sv;4E_Sv;5A_Sv;5B_Sv;5C_Sv;5D_Sv;5E_Sv;6A_Sv;6B_Sv;6C_Sv;6D_Sv;6E_Sv;7A_Sv;7B_Sv;7C_Sv;7D_Sv;7E_Sv;8A_Sv;8B_Sv;8C_Sv;8D_Sv;8E_Sv;9A_Sv;9B_Sv;9C_Sv;9D_Sv;9E_Sv;BIO1_1_An;BIO1_2_An;BIO1_3_An;BIO1_4_An;BIO1_5_An;BIO2_1_An;BIO2_2_An;BIO2_3_An;BIO2_4_An;BIO2_5_An;BIO3_1_An;BIO3_2_An;BIO3_3_An;BIO3_4_An;BIO3_5_An;BIO4_1_An;BIO4_2_An;BIO4_3_An;BIO4_4_An;BIO4_5_An;C2_1_An;C2_2_An;C2_3_An;C2_4_An;C2_5_An;C3_1_An;C3_2_An;C3_3_An;C3_4_An;C3_5_An;C3_6_An;C4_1_An;C4_2_An;C4_3_An;C4_4_An;C4_5_An;K5_1_An;K5_2_An;K5_3_An;K5_4_An;K5_5_An;K6_1_An;K6_2_An;K6_3_An;K6_4_An;K6_5_An;K7_1_An;K7_2_An;K7_3_An;K7_4_An;K7_5_An;K9_1_An;K9_2_An;K9_3_An;K9_4_An;K9_5_An;Me1_1_An;Me1_2_An;Me1_3_An;Me1_4_An;Me1_5_An;Me2_1_An;Me2_2_An;Me2_3_An;Me2_4_An;Me2_5_An;Me3_1_An;Me3_2_An;Me3_3_An;Me3_4_An;Me3_5_An
53_Unk_Prasiolales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;36;72;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54_Unk_Prasiolales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;25;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;30;23;0;0;0;0;0;0
55_Unk_Prasiolales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;44;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56_Pseudochlorella_pringsheimii;0;89;0;0;664;0;0;0;0;0;0;29;39;0;0;0;24;28;24;0;0;0;0;23;0;0;0;0;0;0;281;0;0;71;0;0;23;35;131;50;0;0;0;0;0;268;63;0;90;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;21;119;41;58;35;0;0;30;0;0;29;27;0;0;36;0;0;24;26;0;31;207;170;150;145;46;61;25;0;37;0;0;0;0;0;0;0;0;0;0;0;25;0;22;25;0;30;0;0;0
57_Pseudochlorella_pringsheimii;0;29;0;0;120;0;0;0;0;0;58;34;68;0;0;23;47;90;32;45;129;41;0;144;0;0;0;21;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;22;25;0;45;31;46;0;21;0;0;0;0;0;22;0;32;0;0;0;0;0;0;0;55;53;24;30;22;32;0;0;29;0;0;0;0;29;0;0;0;0;0;0;21;0;0;51;0;37;0;0;0
58_Pseudochlorella_pringsheimii;0;0;0;0;147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;0;0;0;0;0;0;0;35;0;0;0;0;0;0;87;32;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;24;24;0;0;0;0;0;0
59_Pseudochlorella_pringsheimii;0;0;0;0;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;41;0;0;0;0;0;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60_Pseudochlorella_pringsheimii;0;0;0;0;0;0;0;0;0;0;24;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61_Pseudostichococcus_monallantoides;0;0;0;0;0;0;0;0;0;0;21;24;0;0;0;32;72;0;0;0;376;138;0;365;245;21;31;30;37;0;0;0;0;0;0;0;54;0;0;33;0;0;0;0;0;0;0;0;0;0;105;21;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;218;0;0;0;46;69;72;129;59;116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62_Pseudostichococcus_monallantoides;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;138;30;0;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91;0;281;153;257;0;27;22;0;0;0;0;33;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;214;68;0;0;37;0;0
63_Pseudostichococcus_monallantoides;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;155;0;0;206;276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64_Rosenvingiella_radicans;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;21;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;28;25;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
65_Stichococcus_jenerensis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;25;28;0;0;0;0;0;0;0;0;0;0;0;0;0;54;243;66;70;312;1379;808;828;1595;213;120;0;0;0;122;175;0;0;252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
66_Stichococcus_sp;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;33;0;33;0;0;64;0;0;34;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;22;0;0;0;0;0;1018;23;29;0
67_Stichococcus_bacillaris;0;0;0;0;0;0;0;0;0;0;64;61;60;79;83;28;31;95;0;118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;202;122;647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
68_Stichococcus_sp;0;0;0;0;43;0;0;0;0;0;38;21;53;0;32;32;25;35;0;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;22;0;0;147;27;53;131;0;0;0;0;0;68;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;47;26;46;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0
69_Stichococcus_sp;0;0;0;0;29;0;0;0;0;0;82;64;0;24;121;79;56;41;31;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;110;0;41;0;60;58;0;0;43;0;0;0;0;0;0;0;0;22;21;0;0;0;0;0
70_Stichococcus_sp;0;0;0;0;0;0;0;0;0;0;69;0;0;0;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0
71_Stichococcus_sp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117;0;56;132;0;0;0;0;0;62;0;0;0;0;0;29;0;0;0;31;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
72_Stichococcus_sp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;30;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
73_Stichococcus_sp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
74_Stichococcus_sp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;38;0;0;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
75_Asterochloris_sp;643;608;0;30;1345;485;134;61;95;48;36;0;0;0;31;109;0;0;75;0;41;0;0;0;27;0;115;24;0;30;182;0;42;96;160;280;95;736;41;204;112;785;77;571;177;6283;914;220;1245;405;275;4148;3068;4939;6059;35;0;29;0;75;1270;186;303;68;777;32;38;64;603;1722;56;100;36;0;0;0;0;0;26;24;128;113;0;32;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;101;0;41;0;0;28;0;0;0;0;85;0;0;0;0;0;0
76_Unk_Microthamniales;11189;1069;228;295;714;1292;254;247;1214;860;960;322;405;151;1674;173;174;182;432;1100;474;160;21;98;55;90;563;863;1662;441;681;394;131;247;225;709;1879;1168;1377;1377;434;364;283;4373;236;5523;2936;538;2215;96;258;379;207;299;1658;11968;737;12092;10696;16610;1187;2185;2290;6543;4634;657;934;1887;3004;1018;162;636;1779;10138;1794;384;5817;3186;1044;456;2410;588;1779;470;128;178;26;113;375;48;82;1008;136;76;23;106;118;69;76;508;1815;192;343;558;521;196;161;2261;1080;816;289;5157;3039;568;333;3927
77_Unk_Microthamniales;982;76;0;34;393;40;65;24;25;36;0;0;0;0;0;0;0;39;0;0;0;0;0;50;0;0;0;0;0;26;35;0;0;0;85;1191;0;488;228;56;107;82;97;3494;81;0;0;0;0;0;43;0;0;0;24;0;0;0;0;0;0;21;0;0;0;357;495;831;505;412;48;68;69;0;0;0;105;104;0;0;0;63;69;28;0;0;0;0;52;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;75;0;119;1595;841;512;127;2106;495;168;51;2001
78_Unk_Microthamniales;23;0;0;0;0;23;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;28;0;0;0;0;0;58;36;0;39;0;0;0;0;0;0;194;0;194;77;215;34;68;51;93;74;0;0;30;47;21;0;0;0;170;0;0;88;57;31;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
79_Unk_Microthamniales;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;0;0;0;0;0;0;0;0;0;0;0;0;0;201;32;0;26;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
80_Unk_Microthamniales;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;23;0;0;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;28;0;0;0;0;0;0;32
81_Unk_Microthamniales;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
82_Unk_Microthamniales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;22;0;22;0;0;21;0;0;0;0;0;0;0;0;0;0;98;0;0;46;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
83_Unk_Microthamniales;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;31;0;0;0;0;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
84_Unk_Microthamniales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;0;21;0;0;0;28;0;64;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
85_Myrmecia_bisecta;34;234;0;0;307;354;0;23;30;29;75;248;124;42;213;167;218;80;32;33;0;0;0;24;296;385;0;23;27;0;35;0;65;133;254;77;190;0;274;472;69;138;54;175;253;0;24;0;0;0;68;129;506;210;75;374;118;128;104;243;704;338;667;215;506;298;168;1757;672;951;439;311;230;59;23;145;364;847;164;1248;851;449;31;55;367;42;233;1077;1050;1226;986;235;402;140;146;60;186;92;24;23;129;138;117;127;47;0;407;313;424;608;760;890;101;44;63;0
86_Myrmecia_sp;131;239;0;0;90;31;41;56;38;0;564;621;1205;250;1224;947;596;1731;715;302;51;0;0;27;31;78;36;0;51;68;57;255;99;1104;286;351;1971;607;1593;6066;62;73;30;81;249;77;100;0;0;25;40;368;32;94;22;192;36;53;135;376;183;715;593;626;348;552;21;104;430;343;91;46;76;49;0;36;347;273;510;848;1606;611;848;934;687;123;480;4871;976;2129;854;133;657;25;206;61;562;194;82;61;226;126;111;142;113;28;1264;2163;841;891;918;128;174;1147;79;31
87_Myrmecia_sp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;0;0;0;0;0;196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0
88_Trebouxia_asymmetrica;10238;4310;199;573;4945;5739;2131;1105;724;685;130;162;213;36;269;150;62;132;152;93;148;118;39;61;82;491;199;519;76;272;1503;4661;471;410;510;2435;17316;2524;326;4684;603;12230;175;654;1202;12236;16415;3278;11670;9925;1847;5177;1401;3291;5233;7363;4636;6917;7285;10682;1858;11476;2732;11347;7588;4623;803;1942;2420;6235;672;670;329;407;1724;441;5295;1918;6515;1119;6533;181;86;130;389;180;66;128;302;278;357;1242;1823;838;216;448;262;266;400;236;193;62;187;26;135;120;90;166;267;202;3189;635;108;159;286;220
89_Trebouxia_jamesii;1681;310;47;68;746;1483;321;74;122;166;50;57;26;0;107;0;0;22;28;0;30;38;0;21;23;0;51;131;0;55;1067;509;88;147;167;647;283;119;92;1188;276;335;34;484;792;2462;3610;1456;3339;2846;566;753;512;590;739;76;66;48;0;36;28;32;56;152;0;102;74;229;200;310;0;72;28;62;35;38;34;47;27;27;38;54;34;34;32;40;0;0;26;0;0;119;47;22;0;0;0;0;0;59;0;0;50;0;54;29;50;367;166;170;210;176;134;80;67;194
90_Trebouxia_jamesii;38;0;0;0;27;101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;40;0;23;0;0;0;69;100;39;97;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91_Trebouxia_asymmetrica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;0;32;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;54;0;0;0;0;0;155;38;140;53;0;0;0;0;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
92_Trebouxia_sp;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
93_Apatococcus_lobatus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;167;0;0;0;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
94_Chloroidium_ellipsoideum;1036;2770;136;185;1195;665;2184;525;1555;563;6425;8940;5639;941;8912;10804;6535;17423;4286;8603;8190;1528;4174;1560;11590;895;1003;1100;1235;3185;454;501;300;1208;2869;2740;5825;546;1773;5645;688;684;365;4905;4973;782;2468;726;306;196;5644;5096;2454;4530;1466;11435;1577;6701;7733;11869;24830;22396;21777;9686;5689;7951;5969;14703;8981;14244;8700;42551;24509;16627;2595;5168;15337;19881;23321;22166;14206;1467;1651;972;1316;328;1090;1870;3073;3145;4363;1612;2289;1414;897;1706;7064;9262;11395;4738;5613;403;505;523;688;232;1969;8442;6344;13770;10949;8013;1714;2054;1953;2449
95_Chloroidium_ellipsoideum;0;0;0;0;0;0;0;0;0;0;127;79;26;0;116;45;27;59;26;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;0;22;0;0;370;229;334;144;54;0;0;31;0;89;0;28;0;0;0;142;0;0;0;0;46;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;36;54;0;0;21;0;0;0;0;0;0;0;0;78;27;0;0;0;0;0
96_Chloroidium_engadinense;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;382;58;417;131;0;0;0;46;0;97;0;267;0;62;0;159;42;43;44;117;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
97_Chloroidium_ellipsoideum;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;50;0;45;218;48;215;0;27;0;0;0;0;0;52;491;196;108;38;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
98_Chloroidium_ellipsoideum;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;63;387;38;432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
99_Chloroidium_engadinense;0;0;0;0;0;0;0;0;0;0;39;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;86;159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;28;0;45;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
100_Chloroidium_ellipsoideum;0;0;0;0;0;0;0;0;0;0;0;0;57;0;0;21;0;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101_Chloroidium_engadinense;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102_Chloroidium_engadinense;0;0;0;0;0;0;0;0;0;0;21;31;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;68;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103_Chloroidium_ellipsoideum;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;23;81;0;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
104_Choricystis_sp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1023;161;0;290;0
